16,64,1,18521587,0
16,64,2,18521578,0
16,64,2,18521579,0
16,64,2,18521580,0
16,64,2,18521581,0
16,64,2,18521582,0
16,64,2,18521583,0
16,64,2,18521584,0
16,64,2,18521585,0
16,64,2,18521586,0
16,64,2,18521587,0
32,4,1,18521578,0
32,4,1,18521579,1
32,4,1,18521580,1
32,4,1,18521581,1
32,4,1,18521582,1
32,4,1,18521583,1
32,4,1,18521584,1
32,4,1,18521585,1
32,4,1,18521586,1
32,4,1,18521587,1
32,4,2,18521578,1
32,4,2,18521579,1
32,4,2,18521580,1
32,4,2,18521581,1
32,4,2,18521582,1
32,4,2,18521583,1
32,4,2,18521584,1
32,4,2,18521585,1
32,4,2,18521586,1
32,4,2,18521587,1
32,8,1,18521578,1
32,8,1,18521579,1
32,8,1,18521580,1
32,8,1,18521581,1
32,8,1,18521582,1
32,8,1,18521583,0
32,8,1,18521584,0
32,8,1,18521585,1
32,8,1,18521586,1
32,8,1,18521587,1
32,8,2,18521578,1
32,8,2,18521579,1
32,8,2,18521580,1
32,8,2,18521581,1
32,8,2,18521582,1
32,8,2,18521583,1
32,8,2,18521584,1
32,8,2,18521585,1
32,8,2,18521586,1
32,8,2,18521587,1
32,16,1,18521578,0
32,16,1,18521579,0
32,16,1,18521580,0
32,16,1,18521581,0
32,16,1,18521582,0
32,16,1,18521583,0
32,16,1,18521584,0
32,16,1,18521585,0
32,16,1,18521586,0
32,16,1,18521587,0
32,16,2,18521578,0
32,16,2,18521579,1
32,16,2,18521580,1
32,16,2,18521581,1
32,16,2,18521582,1
32,16,2,18521583,1
32,16,2,18521584,1
32,16,2,18521585,1
32,16,2,18521586,1
32,16,2,18521587,1
32,32,1,18521578,0
32,32,1,18521579,0
32,32,1,18521580,0
32,32,1,18521581,0
32,32,1,18521582,0
32,32,1,18521583,0
32,32,1,18521584,0
32,32,1,18521585,0
32,32,1,18521586,0
32,32,1,18521587,0
32,32,2,18521578,1
32,32,2,18521579,1
32,32,2,18521580,1
32,32,2,18521581,1
32,32,2,18521582,1
32,32,2,18521583,1
32,32,2,18521584,1
32,32,2,18521585,1
32,32,2,18521586,1
32,32,2,18521587,1
32,64,1,18521578,0
32,64,1,18521579,0
32,64,1,18521580,0
32,64,1,18521581,0
32,64,1,18521582,0
32,64,1,18521583,0
32,64,1,18521584,0
32,64,1,18521585,0
32,64,1,18521586,0
32,64,1,18521587,0
32,64,2,18521578,0
32,64,2,18521579,0
32,64,2,18521580,0
32,64,2,18521581,0
32,64,2,18521582,0
32,64,2,18521583,0
32,64,2,18521584,0
32,64,2,18521585,0
32,64,2,18521586,0
32,64,2,18521587,1
64,4,1,18521578,1
64,4,1,18521579,1
64,4,1,18521580,1
64,4,1,18521581,1
64,4,1,18521582,1
64,4,1,18521583,1
64,4,1,18521584,1
64,4,1,18521585,1
64,4,1,18521586,1
64,4,1,18521587,1
64,4,2,18521578,1
64,4,2,18521579,1
64,4,2,18521580,1
64,4,2,18521581,1
64,4,2,18521582,1
64,4,2,18521583,1
64,4,2,18521584,1
64,4,2,18521585,1
64,4,2,18521586,1
64,4,2,18521587,1
64,8,1,18521578,1
64,8,1,18521579,1
64,8,1,18521580,1
64,8,1,18521581,1
64,8,1,18521582,1
64,8,1,18521583,1
64,8,1,18521584,1
64,8,1,18521585,1
64,8,1,18521586,1
64,8,1,18521587,1
64,8,2,18521578,1
64,8,2,18521579,1
64,8,2,18521580,1
64,8,2,18521581,1
64,8,2,18521582,1
64,8,2,18521583,1
64,8,2,18521584,1
64,8,2,18521585,1
64,8,2,18521586,1
64,8,2,18521587,1
64,16,1,18521578,0
64,16,1,18521579,0
64,16,1,18521580,0
64,16,1,18521581,0
64,16,1,18521582,0
64,16,1,18521583,0
64,16,1,18521584,0
64,16,1,18521585,0
64,16,1,18521586,0
64,16,1,18521587,0
64,16,2,18521578,1
64,16,2,18521579,1
64,16,2,18521580,1
64,16,2,18521581,1
64,16,2,18521582,1
64,16,2,18521583,1
64,16,2,18521584,1
64,16,2,18521585,1
64,16,2,18521586,1
64,16,2,18521587,1
64,32,1,18521578,0
64,32,1,18521579,0
64,32,1,18521580,0
64,32,1,18521581,0
64,32,1,18521582,0
64,32,1,18521583,0
64,32,1,18521584,0
64,32,1,18521585,0
64,32,1,18521586,0
64,32,1,18521587,0
64,32,2,18521578,1
64,32,2,18521579,1
64,32,2,18521580,1
64,32,2,18521581,1
64,32,2,18521582,1
64,32,2,18521583,1
64,32,2,18521584,1
64,32,2,18521585,1
64,32,2,18521586,1
64,32,2,18521587,1
64,64,1,18521578,0
64,64,1,18521579,0
64,64,1,18521580,0
64,64,1,18521581,0
64,64,1,18521582,0
64,64,1,18521583,0
64,64,1,18521584,0
64,64,1,18521585,0
64,64,1,18521586,0
64,64,1,18521587,0
64,64,2,18521578,1
64,64,2,18521579,1
64,64,2,18521580,1
64,64,2,18521581,1
64,64,2,18521582,1
64,64,2,18521583,1
64,64,2,18521584,1
64,64,2,18521585,1
64,64,2,18521586,1
64,64,2,18521587,1
128,4,1,18521578,1
128,4,1,18521579,1
128,4,1,18521580,1
128,4,1,18521581,1
128,4,1,18521582,1
128,4,1,18521583,1
128,4,1,18521584,1
128,4,1,18521585,1
128,4,1,18521586,1
128,4,1,18521587,1
128,4,2,18521578,1
128,4,2,18521579,1
128,4,2,18521580,1
128,4,2,18521581,1
128,4,2,18521582,1
128,4,2,18521583,1
128,4,2,18521584,1
128,4,2,18521585,1
128,4,2,18521586,1
128,4,2,18521587,1
128,8,1,18521578,1
128,8,1,18521579,1
128,8,1,18521580,1
128,8,1,18521581,1
128,8,1,18521582,1
128,8,1,18521583,1
128,8,1,18521584,1
128,8,1,18521585,1
128,8,1,18521586,1
128,8,1,18521587,1
128,8,2,18521578,1
128,8,2,18521579,1
128,8,2,18521580,1
128,8,2,18521581,1
128,8,2,18521582,1
128,8,2,18521583,1
128,8,2,18521584,1
128,8,2,18521585,1
128,8,2,18521586,1
128,8,2,18521587,1
128,16,1,18521578,0
128,16,1,18521579,0
128,16,1,18521580,0
128,16,1,18521581,0
128,16,1,18521582,0
128,16,1,18521583,0
128,16,1,18521584,1
128,16,1,18521585,0
128,16,1,18521586,0
128,16,1,18521587,0
128,16,2,18521578,1
128,16,2,18521579,1
128,16,2,18521580,1
128,16,2,18521581,1
128,16,2,18521582,1
128,16,2,18521583,1
128,16,2,18521584,1
128,16,2,18521585,1
128,16,2,18521586,1
128,16,2,18521587,1
128,32,1,18521578,0
128,32,1,18521579,0
128,32,1,18521580,0
128,32,1,18521581,0
128,32,1,18521582,0
128,32,1,18521583,0
128,32,1,18521584,0
128,32,1,18521585,0
128,32,1,18521586,0
128,32,1,18521587,0
128,32,2,18521578,1
128,32,2,18521579,1
128,32,2,18521580,1
128,32,2,18521581,1
128,32,2,18521582,1
128,32,2,18521583,1
128,32,2,18521584,1
128,32,2,18521585,1
128,32,2,18521586,1
128,32,2,18521587,1
128,64,1,18521578,0
128,64,1,18521579,0
128,64,1,18521580,0
128,64,1,18521581,0
128,64,1,18521582,0
128,64,1,18521583,0
128,64,1,18521584,0
128,64,1,18521585,0
128,64,1,18521586,0
128,64,1,18521587,0
128,64,2,18521578,1
128,64,2,18521579,1
128,64,2,18521580,1
128,64,2,18521581,1
128,64,2,18521582,1
128,64,2,18521583,1
128,64,2,18521584,1
128,64,2,18521585,1
128,64,2,18521586,1
128,64,2,18521587,1
256,4,1,18521578,1
256,4,1,18521579,1
256,4,1,18521580,1
256,4,1,18521581,1
256,4,1,18521582,1
256,4,1,18521583,1
256,4,1,18521584,1
256,4,1,18521585,1
256,4,1,18521586,1
256,4,1,18521587,1
256,4,2,18521578,1
256,4,2,18521579,1
256,4,2,18521580,1
256,4,2,18521581,1
256,4,2,18521582,1
256,4,2,18521583,1
256,4,2,18521584,1
256,4,2,18521585,1
256,4,2,18521586,1
256,4,2,18521587,1
256,8,1,18521578,1
256,8,1,18521579,1
256,8,1,18521580,1
256,8,1,18521581,1
256,8,1,18521582,1
256,8,1,18521583,1
256,8,1,18521584,1
256,8,1,18521585,1
256,8,1,18521586,1
256,8,1,18521587,1
256,8,2,18521578,1
256,8,2,18521579,1
256,8,2,18521580,1
256,8,2,18521581,1
256,8,2,18521582,1
256,8,2,18521583,1
256,8,2,18521584,1
256,8,2,18521585,1
256,8,2,18521586,1
256,8,2,18521587,1
256,16,1,18521578,0
256,16,1,18521579,1
256,16,1,18521580,1
256,16,1,18521581,1
256,16,1,18521582,0
256,16,1,18521583,1
256,16,1,18521584,0
256,16,1,18521585,1
256,16,1,18521586,0
256,16,1,18521587,0
256,16,2,18521578,1
256,16,2,18521579,1
256,16,2,18521580,1
256,16,2,18521581,1
256,16,2,18521582,1
256,16,2,18521583,1
256,16,2,18521584,1
256,16,2,18521585,1
256,16,2,18521586,1
256,16,2,18521587,1
256,32,1,18521578,0
256,32,1,18521579,0
256,32,1,18521580,0
256,32,1,18521581,0
256,32,1,18521582,0
256,32,1,18521583,0
256,32,1,18521584,0
256,32,1,18521585,0
256,32,1,18521586,0
256,32,1,18521587,0
256,32,2,18521578,1
256,32,2,18521579,1
256,32,2,18521580,1
256,32,2,18521581,1
256,32,2,18521582,1
256,32,2,18521583,1
256,32,2,18521584,1
256,32,2,18521585,1
256,32,2,18521586,1
256,32,2,18521587,1
256,64,1,18521578,0
256,64,1,18521579,0
256,64,1,18521580,0
256,64,1,18521581,0
256,64,1,18521582,0
256,64,1,18521583,0
256,64,1,18521584,0
256,64,1,18521585,0
256,64,1,18521586,0
256,64,1,18521587,0
256,64,2,18521578,1
256,64,2,18521579,1
256,64,2,18521580,1
256,64,2,18521581,1
256,64,2,18521582,1
256,64,2,18521583,1
256,64,2,18521584,1
256,64,2,18521585,1
256,64,2,18521586,1
256,64,2,18521587,1
